TRIP_ID,CALL_TYPE,ORIGIN_CALL,ORIGIN_STAND,TAXI_ID,TIMESTAMP,DAY_TYPE,MISSING_DATA,POLYLINE
1372640550620000233,A,23799,,20000233,1372640550,A,False,"[[-8.619327,41.156064],[-8.619201,41.155479],[-8.619246,41.155551],[-8.619912,41.155695],[-8.620803,41.155983],[-8.620767,41.156388],[-8.620704,41.156739],[-8.622252,41.157828],[-8.624196,41.158962],[-8.623089,41.159574],[-8.621928,41.160357],[-8.621091,41.160861],[-8.620875,41.162517],[-8.620704,41.163822],[-8.622162,41.164056],[-8.623008,41.164173],[-8.622981,41.164182],[-8.622972,41.164164],[-8.622963,41.164155]]"
1372643195620000372,C,,,20000372,1372643195,A,False,"[[-8.628228,41.165181],[-8.628246,41.165046],[-8.62902,41.164956],[-8.632125,41.164443],[-8.635266,41.162922],[-8.637624,41.161824],[-8.640414,41.160699],[-8.642673,41.160195],[-8.643861,41.160357],[-8.646633,41.16087],[-8.65071,41.161608],[-8.654031,41.162148],[-8.65629,41.161986],[-8.658171,41.160969],[-8.660799,41.159952],[-8.66232,41.158917],[-8.661267,41.15772],[-8.66052,41.158548],[-8.660286,41.159061],[-8.660268,41.159061],[-8.660259,41.159052]]"
1372644253620000574,C,,,20000574,1372644253,A,False,"[[-8.640792,41.149026],[-8.640126,41.146227],[-8.639721,41.143671],[-8.641881,41.143797],[-8.640072,41.145192],[-8.637588,41.144319],[-8.635608,41.142411],[-8.63496,41.140863],[-8.6355,41.14161],[-8.635977,41.141466],[-8.636085,41.141385],[-8.636094,41.141376],[-8.636193,41.14134],[-8.63622,41.141322],[-8.636139,41.141367],[-8.636121,41.141376],[-8.636193,41.14143],[-8.63622,41.141538],[-8.636193,41.14152],[-8.636175,41.141475],[-8.636175,41.141412],[-8.636175,41.141412],[-8.636175,41.14143],[-8.636157,41.141457],[-8.63613,41.141583],[-8.636139,41.141619],[-8.636148,41.141574],[-8.63568,41.141583],[-8.635941,41.142492],[-8.637381,41.143329],[-8.638704,41.142564],[-8.638002,41.140827],[-8.636616,41.140008],[-8.634582,41.140683],[-8.633538,41.140458],[-8.634951,41.141826],[-8.636949,41.143806],[-8.639325,41.144013],[-8.640144,41.146893],[-8.641062,41.150376],[-8.644068,41.152986],[-8.645868,41.156568],[-8.648433,41.159916],[-8.648838,41.163345],[-8.645004,41.165748],[-8.640981,41.168124],[-8.637246,41.170815],[-8.632962,41.171841],[-8.628309,41.17275],[-8.623755,41.173272],[-8.618805,41.173713],[-8.613792,41.174451],[-8.609184,41.173983],[-8.605485,41.171697],[-8.60085,41.171031],[-8.596566,41.17158],[-8.593074,41.170725],[-8.590023,41.168754],[-8.588304,41.166936],[-8.588529,41.166054],[-8.588844,41.165442],[-8.589645,41.163975],[-8.589996,41.164002],[-8.590023,41.163903],[-8.59005,41.163957],[-8.590041,41.163957],[-8.58996,41.164182],[-8.590032,41.164245],[-8.590068,41.164146],[-8.59005,41.164119],[-8.590041,41.164218],[-8.590059,41.164317],[-8.590014,41.164326],[-8.590032,41.164317],[-8.590032,41.164335],[-8.590014,41.164344],[-8.590122,41.164227],[-8.590131,41.164209],[-8.590122,41.164164],[-8.590104,41.164092],[-8.590077,41.164182],[-8.590086,41.164173],[-8.590131,41.164056],[-8.590158,41.164029],[-8.590167,41.164047],[-8.590176,41.164047],[-8.590176,41.164029],[-8.590158,41.164056],[-8.590158,41.164065],[-8.590158,41.164065],[-8.590158,41.164056],[-8.590158,41.164065],[-8.590221,41.163957],[-8.590266,41.163903],[-8.590257,41.163876],[-8.590266,41.163894],[-8.590266,41.163894],[-8.590284,41.163876],[-8.590275,41.163768],[-8.590284,41.16375],[-8.590257,41.163759],[-8.590239,41.163768],[-8.590185,41.163741],[-8.590194,41.163309],[-8.59122,41.162103],[-8.590302,41.163021],[-8.589708,41.163732],[-8.589447,41.164011],[-8.58861,41.165928],[-8.587638,41.168259],[-8.58753,41.168385],[-8.589186,41.168547],[-8.592075,41.170122],[-8.595684,41.171949],[-8.600076,41.171256],[-8.604639,41.171706],[-8.608392,41.173614],[-8.612532,41.174568],[-8.617158,41.174019],[-8.622414,41.173488],[-8.627427,41.172984],[-8.632323,41.172021],[-8.637048,41.170779],[-8.640729,41.16834],[-8.644149,41.166009],[-8.647713,41.164371],[-8.649495,41.161905],[-8.64918,41.159826],[-8.649252,41.157729],[-8.648496,41.155875],[-8.649054,41.154723],[-8.650206,41.153913],[-8.650287,41.153814],[-8.650089,41.1534],[-8.649288,41.152356],[-8.649711,41.151078],[-8.648487,41.150637],[-8.647947,41.150565],[-8.647776,41.150664],[-8.647713,41.150691],[-8.647695,41.150682]]"
1372637715620000398,C,,,20000398,1372637715,A,False,"[[-8.611965,41.154129],[-8.611956,41.154219],[-8.611929,41.15448],[-8.611947,41.15466],[-8.611929,41.154759],[-8.611893,41.154768],[-8.611866,41.154768],[-8.611866,41.154759],[-8.611884,41.154759],[-8.611884,41.15547],[-8.611398,41.157018],[-8.610156,41.157261],[-8.61012,41.157243],[-8.610102,41.157252],[-8.610102,41.157261],[-8.610102,41.157261],[-8.609112,41.157468],[-8.608392,41.158926],[-8.607924,41.160006],[-8.606862,41.162436],[-8.606277,41.164119],[-8.606268,41.164245],[-8.606331,41.164245],[-8.606304,41.164974],[-8.606484,41.166252],[-8.606502,41.166288],[-8.606961,41.166495],[-8.607591,41.16573],[-8.608518,41.165019],[-8.608545,41.164578],[-8.608536,41.164578],[-8.608545,41.16447],[-8.609148,41.162751],[-8.609247,41.162589],[-8.609247,41.162589],[-8.609742,41.162535],[-8.61102,41.16267],[-8.611011,41.162688],[-8.612811,41.162949],[-8.614134,41.163138],[-8.614107,41.163165],[-8.614593,41.163183],[-8.617644,41.163525],[-8.619678,41.163768],[-8.622,41.164056],[-8.623116,41.164182],[-8.623125,41.164164],[-8.623134,41.164128],[-8.623143,41.164155],[-8.623395,41.164218]]"
1372637247620000067,C,,,20000067,1372637247,A,False,"[[-8.628858,41.160969],[-8.628534,41.160942],[-8.628705,41.159844],[-8.629686,41.158764],[-8.630028,41.157216],[-8.628813,41.156964],[-8.628273,41.157216],[-8.626473,41.157234],[-8.624979,41.156631],[-8.624826,41.155479],[-8.622522,41.155803],[-8.620425,41.155443],[-8.617914,41.155056],[-8.615043,41.154534],[-8.613486,41.154237],[-8.613414,41.154228],[-8.613324,41.153841],[-8.612082,41.153607],[-8.61138,41.15259],[-8.6103,41.151906],[-8.610318,41.151906],[-8.610741,41.151141],[-8.6112,41.149413],[-8.611344,41.147865],[-8.611344,41.147775]]"
1372644655620000520,C,,,20000520,1372644655,A,False,"[[-8.603631,41.146542],[-8.604288,41.146389],[-8.603028,41.146164],[-8.602137,41.146515],[-8.601984,41.147028],[-8.602029,41.14773],[-8.602155,41.148873],[-8.602272,41.150367],[-8.602353,41.152428],[-8.602497,41.154462],[-8.602272,41.156298],[-8.601777,41.157522],[-8.601768,41.157756],[-8.60175,41.15772],[-8.60166,41.157936],[-8.601084,41.159304],[-8.599563,41.159025],[-8.598753,41.158368],[-8.598105,41.15772],[-8.597367,41.157171],[-8.597223,41.157216],[-8.597232,41.157234],[-8.59707,41.157036]]"
1372644436620000112,C,,,20000112,1372644436,A,False,"[[-8.602821,41.143239],[-8.601813,41.141241],[-8.601192,41.138298],[-8.602506,41.13522],[-8.59932,41.132754],[-8.597151,41.130882],[-8.596026,41.130279],[-8.594424,41.129982],[-8.593506,41.129343],[-8.592876,41.128587],[-8.591193,41.12955],[-8.588709,41.130459],[-8.58825,41.130639],[-8.588259,41.130603],[-8.588268,41.130603],[-8.588268,41.130603],[-8.588565,41.131179],[-8.588835,41.131746],[-8.588988,41.132565],[-8.58771,41.133465],[-8.587107,41.133888],[-8.586999,41.133879],[-8.586891,41.133933],[-8.586945,41.133861]]"
1372642990620000503,B,,47,20000503,1372642990,A,False,"[[-8.654778,41.173533],[-8.654418,41.173866],[-8.652888,41.175369],[-8.651349,41.176476],[-8.652501,41.177538],[-8.650683,41.178213],[-8.647911,41.178753],[-8.646021,41.179509],[-8.645787,41.180544]]"
1372643825620000569,C,,,20000569,1372643825,A,False,"[[-8.610381,41.153634],[-8.610417,41.153607],[-8.610444,41.15367],[-8.610462,41.153715],[-8.610525,41.153598],[-8.610561,41.153562],[-8.611938,41.153589],[-8.612073,41.154435],[-8.613063,41.155137],[-8.614989,41.155695],[-8.617653,41.1561],[-8.618013,41.156109],[-8.619903,41.156613],[-8.622207,41.156901],[-8.62452,41.157252],[-8.627247,41.157666],[-8.627976,41.158152],[-8.629506,41.158827],[-8.63037,41.157297],[-8.631864,41.157072],[-8.63325,41.158593],[-8.635257,41.159079],[-8.635599,41.15907],[-8.63568,41.159061],[-8.636886,41.159403],[-8.638794,41.159619],[-8.638902,41.159439],[-8.638632,41.159142],[-8.638551,41.159061],[-8.638479,41.159097],[-8.638434,41.159196],[-8.638416,41.159214],[-8.638533,41.159421],[-8.637498,41.159367]]"
1372638513620000473,A,63882,,20000473,1372638513,A,False,"[[-8.601273,41.181759],[-8.601246,41.181768],[-8.601057,41.182182]]"
1372637072620000367,C,,,20000367,1372637072,A,False,"[[-8.617599,41.146254],[-8.617608,41.146074],[-8.617464,41.145435],[-8.663454,41.184405],[-8.66016,41.181732],[-8.617041,41.144823],[-8.615934,41.145345],[-8.615214,41.14566],[-8.61381,41.146002],[-8.612532,41.145939],[-8.611281,41.1462],[-8.611029,41.14737],[-8.61075,41.148513],[-8.610579,41.148981],[-8.610543,41.149062],[-8.610192,41.150034],[-8.609895,41.150961],[-8.609922,41.151942],[-8.609958,41.1534],[-8.609346,41.154804],[-8.609256,41.156685],[-8.60868,41.158449],[-8.607744,41.160429],[-8.606439,41.163741],[-8.606385,41.165649],[-8.606448,41.167836],[-8.605971,41.169654],[-8.605062,41.170788],[-8.605053,41.170779],[-8.604765,41.17113],[-8.60418,41.172237],[-8.605629,41.173182],[-8.605746,41.173434],[-8.605737,41.173434],[-8.605926,41.174055],[-8.607267,41.175216],[-8.609013,41.175315],[-8.610255,41.174127],[-8.610417,41.172795],[-8.611362,41.172678],[-8.611335,41.172705],[-8.611146,41.172453],[-8.611254,41.171166],[-8.610732,41.170626],[-8.610633,41.170653],[-8.610597,41.170698],[-8.610597,41.170716],[-8.610606,41.170707],[-8.610597,41.170689],[-8.610597,41.170662],[-8.610624,41.170653],[-8.610633,41.170644],[-8.610633,41.170644],[-8.610633,41.170644],[-8.610552,41.170599]]"
1372638616620000672,C,,,20000672,1372638616,A,False,"[[-8.67411,41.153868],[-8.674119,41.153841],[-8.673975,41.153985],[-8.673426,41.154714],[-8.672256,41.154669],[-8.671239,41.153706],[-8.670789,41.153103],[-8.67069,41.152986],[-8.670582,41.152941],[-8.670573,41.152932],[-8.670618,41.152941],[-8.670708,41.152968],[-8.670744,41.152986],[-8.670771,41.152986],[-8.670807,41.152995],[-8.670843,41.153004],[-8.670888,41.153013],[-8.670906,41.153013],[-8.670762,41.152977],[-8.670762,41.152986],[-8.670771,41.152995],[-8.670762,41.152986],[-8.670762,41.152986],[-8.670825,41.153004],[-8.670681,41.152941],[-8.670672,41.152941],[-8.670366,41.153004],[-8.669538,41.15241],[-8.668224,41.151771],[-8.667369,41.15133],[-8.667432,41.150898],[-8.667612,41.150358],[-8.667864,41.15007],[-8.667954,41.1498],[-8.668008,41.149431],[-8.668152,41.14908],[-8.668332,41.148792],[-8.668386,41.148765],[-8.668548,41.14872],[-8.668656,41.148729],[-8.668701,41.148747],[-8.668674,41.148738],[-8.668674,41.148729],[-8.668674,41.148738],[-8.668701,41.148738],[-8.668656,41.148747],[-8.668674,41.148756],[-8.668692,41.148702],[-8.669376,41.148576],[-8.669106,41.148144],[-8.667324,41.147451],[-8.665416,41.147937],[-8.663175,41.147847],[-8.661141,41.147424],[-8.658927,41.146821],[-8.656911,41.14719],[-8.654931,41.148189],[-8.654373,41.148414],[-8.653572,41.14836],[-8.652033,41.148207],[-8.649873,41.147883],[-8.647947,41.148342],[-8.64594,41.148414],[-8.643591,41.148081],[-8.640981,41.148315],[-8.638848,41.148405],[-8.638155,41.14836],[-8.636121,41.148144],[-8.633934,41.147496],[-8.632125,41.146542],[-8.630289,41.145291],[-8.627742,41.144661],[-8.624952,41.144706],[-8.622405,41.143905],[-8.620479,41.142681],[-8.618355,41.141304],[-8.616312,41.140467],[-8.614854,41.14098],[-8.613585,41.141475],[-8.609886,41.140836],[-8.60769,41.141241],[-8.604963,41.141826],[-8.602191,41.141961],[-8.599311,41.141763],[-8.596836,41.140647],[-8.594289,41.139927],[-8.591373,41.14017],[-8.588853,41.14107],[-8.58699,41.142798],[-8.584488,41.143617],[-8.581644,41.143734],[-8.579097,41.144238],[-8.576784,41.144274],[-8.574606,41.143878],[-8.573058,41.143374],[-8.572041,41.142627],[-8.571042,41.141745],[-8.569755,41.14098],[-8.568225,41.140503],[-8.566434,41.140305],[-8.565525,41.140224],[-8.564841,41.139954],[-8.56395,41.140197],[-8.563329,41.139855],[-8.564094,41.13927],[-8.564418,41.138397],[-8.563923,41.138046],[-8.563095,41.137506],[-8.563365,41.136363],[-8.564175,41.135832],[-8.563518,41.135904],[-8.563455,41.135913]]"
1372641886620000089,A,22495,,20000089,1372641886,A,False,"[[-8.660232,41.152977],[-8.66214,41.153697],[-8.66412,41.156712],[-8.664453,41.158485],[-8.660817,41.159835],[-8.65647,41.161608],[-8.655633,41.162202],[-8.654931,41.162112],[-8.65179,41.161608],[-8.646237,41.160645],[-8.644248,41.160195],[-8.643645,41.160114],[-8.642502,41.159952],[-8.642475,41.160042],[-8.642367,41.159997],[-8.640477,41.1597],[-8.63739,41.15925],[-8.636931,41.158062],[-8.635761,41.157774],[-8.635536,41.158863]]"
1372644642620000305,B,,9,20000305,1372644642,A,False,"[[-8.605926,41.14449],[-8.605917,41.144499],[-8.605917,41.144481],[-8.605899,41.144481],[-8.605899,41.144472],[-8.60589,41.144499],[-8.605872,41.144517],[-8.608275,41.143113],[-8.610048,41.143356],[-8.605881,41.14449],[-8.605917,41.144427],[-8.605926,41.144391],[-8.605944,41.144346],[-8.605944,41.144337],[-8.605944,41.144328],[-8.605935,41.144337],[-8.605935,41.144328],[-8.605935,41.144328],[-8.605926,41.144373],[-8.605917,41.144418],[-8.605926,41.144463],[-8.605917,41.144472],[-8.605917,41.144463],[-8.605935,41.144436],[-8.605926,41.144436],[-8.605899,41.144463],[-8.60589,41.144481],[-8.60589,41.14449],[-8.605908,41.144499],[-8.605899,41.144472],[-8.605908,41.144454],[-8.60589,41.144454],[-8.605908,41.144445],[-8.605908,41.144454],[-8.605899,41.144445],[-8.605872,41.144427],[-8.605881,41.144409],[-8.60589,41.1444],[-8.605899,41.1444],[-8.605908,41.144463],[-8.605899,41.14449],[-8.60589,41.144481],[-8.60589,41.14449],[-8.60589,41.144508],[-8.605899,41.144517],[-8.605917,41.144517],[-8.605935,41.144526],[-8.605953,41.144535],[-8.605944,41.144544],[-8.605935,41.144544],[-8.605917,41.144517],[-8.605917,41.144454],[-8.605899,41.144427],[-8.605881,41.144454],[-8.605863,41.144472],[-8.605854,41.144472],[-8.605872,41.144472],[-8.605863,41.144481],[-8.605854,41.144481],[-8.605863,41.144481],[-8.605854,41.144499],[-8.605845,41.14458],[-8.605854,41.144571],[-8.605872,41.144553],[-8.605899,41.144544],[-8.605908,41.144508],[-8.605917,41.144472],[-8.605908,41.144445],[-8.605899,41.144454],[-8.605899,41.144436],[-8.605899,41.144391],[-8.605908,41.144427],[-8.605908,41.14449],[-8.605917,41.144526],[-8.605926,41.144553],[-8.605926,41.144562],[-8.605926,41.144562],[-8.605926,41.144562],[-8.605908,41.144526],[-8.605899,41.144508],[-8.605908,41.144508],[-8.605926,41.144517],[-8.605926,41.14449],[-8.605917,41.144472],[-8.605917,41.144481],[-8.605908,41.144517],[-8.605899,41.144544],[-8.605899,41.144571],[-8.605881,41.144562],[-8.605881,41.144553],[-8.60589,41.144526],[-8.60589,41.144481],[-8.605917,41.144472],[-8.605944,41.14449],[-8.605944,41.144499],[-8.605935,41.14449],[-8.605926,41.14449],[-8.605899,41.144463],[-8.605881,41.144463],[-8.605872,41.144481],[-8.605881,41.144526],[-8.605881,41.144544],[-8.60589,41.144553],[-8.605872,41.144544],[-8.605872,41.144553],[-8.605881,41.144544],[-8.60589,41.144526],[-8.605899,41.144535],[-8.605908,41.144508],[-8.605899,41.144499],[-8.60589,41.144499],[-8.60589,41.144472],[-8.60589,41.144436],[-8.60589,41.144391],[-8.60589,41.144373],[-8.60589,41.1444],[-8.60589,41.144427],[-8.60589,41.144508],[-8.605881,41.144526],[-8.605872,41.144553],[-8.605881,41.144544],[-8.605899,41.144508],[-8.605899,41.144481],[-8.60589,41.14449],[-8.60589,41.14449],[-8.605872,41.14449],[-8.605872,41.144481],[-8.605872,41.144499],[-8.605899,41.144607],[-8.605908,41.144607],[-8.605917,41.144589],[-8.605926,41.144553],[-8.605917,41.144499],[-8.605917,41.144472],[-8.605908,41.144517],[-8.605908,41.144544],[-8.606196,41.144616],[-8.606223,41.144616],[-8.606493,41.144679],[-8.606502,41.14467],[-8.606502,41.144679],[-8.606493,41.144679],[-8.606502,41.144679],[-8.606511,41.144688],[-8.606502,41.144697],[-8.606493,41.14467],[-8.606367,41.144634],[-8.606304,41.144607],[-8.606313,41.144643],[-8.606322,41.144688],[-8.606322,41.144706]]"
1372637397620000190,A,2002,,20000190,1372637397,A,False,"[[-8.620938,41.150034],[-8.620992,41.150007],[-8.621019,41.149998],[-8.621046,41.149989],[-8.621064,41.149971],[-8.621064,41.150475],[-8.621055,41.150565],[-8.621253,41.151438],[-8.620839,41.152824],[-8.620965,41.15466],[-8.620785,41.156568],[-8.621388,41.15745],[-8.622981,41.158314],[-8.624673,41.159583],[-8.624709,41.161446],[-8.624772,41.162976],[-8.624826,41.164506],[-8.624907,41.165856],[-8.625078,41.166747],[-8.625276,41.167575],[-8.625393,41.168142],[-8.625438,41.168403],[-8.624124,41.168844],[-8.622882,41.169195],[-8.623134,41.170338],[-8.62245,41.171967],[-8.619768,41.173578],[-8.61534,41.174154],[-8.610156,41.174181],[-8.60571,41.17185],[-8.600139,41.171175],[-8.594901,41.17176],[-8.590671,41.169114],[-8.586585,41.166792],[-8.583228,41.165919],[-8.58222,41.163894],[-8.580879,41.163633],[-8.578764,41.164794],[-8.576559,41.166882],[-8.573724,41.168646],[-8.571258,41.168781],[-8.569701,41.16933],[-8.569134,41.170482],[-8.56701,41.171625],[-8.567685,41.173551],[-8.566542,41.175099],[-8.564823,41.176395],[-8.564499,41.177187],[-8.563329,41.176818],[-8.562033,41.176899],[-8.561358,41.177502],[-8.559936,41.177493],[-8.559315,41.176998],[-8.559162,41.177205],[-8.559162,41.177214],[-8.559153,41.177214]]"
1372642204620000596,C,,,20000596,1372642204,A,False,"[[-8.618913,41.154615],[-8.618778,41.154111],[-8.618292,41.153157],[-8.617842,41.15268],[-8.616024,41.152707],[-8.614359,41.152941],[-8.613567,41.153022],[-8.613459,41.153526],[-8.613099,41.15367],[-8.611965,41.153481],[-8.6121,41.15268],[-8.612298,41.151699],[-8.612469,41.150853],[-8.612361,41.150313],[-8.61246,41.149836],[-8.612298,41.149656],[-8.612199,41.149521],[-8.612154,41.14944],[-8.612298,41.149008],[-8.612424,41.148378],[-8.613,41.148243],[-8.621757,41.147559],[-8.623755,41.14809],[-8.62551,41.1489],[-8.625906,41.150853],[-8.626275,41.152572],[-8.628345,41.152455],[-8.630892,41.152617],[-8.63325,41.152635],[-8.635959,41.1525],[-8.638533,41.153085],[-8.641107,41.153715],[-8.643546,41.154435],[-8.646147,41.1543],[-8.648559,41.154246],[-8.650395,41.153922],[-8.651529,41.152617],[-8.651781,41.153175],[-8.651691,41.153733],[-8.652123,41.154516],[-8.65224,41.154624],[-8.652267,41.154633]]"
1372638504620000600,A,4609,,20000600,1372638504,A,False,"[[-8.573616,41.17077],[-8.574057,41.170572],[-8.573445,41.171841],[-8.573643,41.171994],[-8.573022,41.172534],[-8.573706,41.173533],[-8.57223,41.174451],[-8.573112,41.174352],[-8.574471,41.174199],[-8.576208,41.174487],[-8.578431,41.174541],[-8.580978,41.17428],[-8.583255,41.173965],[-8.584362,41.174325],[-8.584857,41.17392],[-8.586,41.171616],[-8.587098,41.169447],[-8.587206,41.169222],[-8.587476,41.1687],[-8.588412,41.166774],[-8.589384,41.164335],[-8.591274,41.162184],[-8.592444,41.160285],[-8.593191,41.159043],[-8.593587,41.15826],[-8.59419,41.157225],[-8.594838,41.156154],[-8.595486,41.154984],[-8.59554,41.154894],[-8.596035,41.153994],[-8.596692,41.152896],[-8.596989,41.15241],[-8.597925,41.150736],[-8.599671,41.14944],[-8.600544,41.149008],[-8.600526,41.14899],[-8.600571,41.148837],[-8.600958,41.147991],[-8.601759,41.147316],[-8.601831,41.147298],[-8.601831,41.147289],[-8.601939,41.147226],[-8.603397,41.146605],[-8.603694,41.146623],[-8.603982,41.146515],[-8.605278,41.145543],[-8.606592,41.144931],[-8.60661,41.144922],[-8.607258,41.145156],[-8.607312,41.145687],[-8.607249,41.145696],[-8.607249,41.145705],[-8.607015,41.145984],[-8.606853,41.146803],[-8.606817,41.146902],[-8.607609,41.147082],[-8.608581,41.147316],[-8.610714,41.147784],[-8.612667,41.148207],[-8.614224,41.148378],[-8.614845,41.147433],[-8.615439,41.147298],[-8.617329,41.147298],[-8.617671,41.146443]]"
1372641278620000009,A,27738,,20000009,1372641278,A,False,"[[-8.604765,41.169969],[-8.605611,41.169744],[-8.606556,41.170482],[-8.60769,41.17005],[-8.608554,41.169888],[-8.60976,41.17077],[-8.61102,41.171724],[-8.611047,41.172615],[-8.612496,41.172714],[-8.61273,41.172768],[-8.613135,41.173425],[-8.613684,41.175198],[-8.614098,41.177286],[-8.613882,41.179599],[-8.613603,41.181948],[-8.613459,41.183019],[-8.613486,41.18301],[-8.613477,41.183127],[-8.613252,41.184567],[-8.612955,41.186214],[-8.612964,41.186313],[-8.612991,41.186322],[-8.613009,41.18634],[-8.613018,41.18634],[-8.613018,41.18634],[-8.613018,41.186331],[-8.613027,41.186313],[-8.613045,41.186286],[-8.613126,41.185386],[-8.613333,41.184063],[-8.613072,41.183172],[-8.610696,41.183982]]"
1372640331620000496,C,,,20000496,1372640331,A,False,"[[-8.606439,41.144526],[-8.60652,41.14458],[-8.607285,41.145183],[-8.607069,41.146083],[-8.606862,41.146686],[-8.60688,41.146713],[-8.606871,41.146722],[-8.607429,41.147262],[-8.608383,41.147478],[-8.609832,41.147676],[-8.610723,41.148009],[-8.610552,41.148981],[-8.610264,41.149917],[-8.609607,41.151312],[-8.610003,41.152275],[-8.609553,41.154597],[-8.609265,41.157306],[-8.607789,41.160258],[-8.60625,41.164659],[-8.60643,41.16807],[-8.605026,41.170788],[-8.605071,41.172894],[-8.608401,41.173686],[-8.613414,41.174595],[-8.619111,41.173875],[-8.62245,41.175],[-8.62227,41.178699],[-8.621937,41.181606],[-8.622036,41.180688],[-8.626302,41.179923],[-8.629884,41.179518],[-8.63316,41.179527],[-8.636814,41.181606],[-8.638632,41.182083],[-8.64036,41.180949]]"
1372640408620000013,C,,,20000013,1372640408,A,False,"[[-8.600148,41.182749],[-8.600049,41.182785],[-8.598186,41.182281],[-8.597538,41.182101],[-8.597547,41.18211],[-8.59752,41.182092],[-8.597511,41.182092],[-8.597511,41.182101],[-8.596125,41.181894],[-8.593434,41.180949],[-8.591634,41.179761],[-8.592885,41.180364],[-8.593227,41.18319],[-8.594388,41.186583],[-8.594172,41.189913],[-8.591787,41.192829],[-8.589186,41.195043],[-8.587152,41.196969],[-8.583939,41.198562],[-8.580087,41.19912],[-8.572311,41.198544],[-8.567964,41.199975],[-8.563608,41.201487],[-8.558793,41.201307],[-8.554149,41.201001],[-8.550459,41.201154],[-8.546409,41.201334],[-8.541342,41.201271],[-8.53587,41.201748],[-8.530272,41.202999],[-8.524917,41.202702],[-8.520192,41.20092],[-8.516097,41.198985],[-8.510958,41.19786],[-8.506287,41.196897],[-8.504622,41.195196],[-8.504055,41.193432],[-8.503029,41.192955],[-8.502588,41.192631],[-8.502588,41.19264],[-8.502246,41.192694],[-8.500977,41.193639],[-8.499618,41.19318],[-8.498484,41.191308],[-8.497818,41.190093],[-8.496891,41.189247],[-8.494371,41.188599],[-8.491707,41.187735],[-8.489682,41.1876],[-8.487558,41.186106],[-8.486757,41.185332],[-8.486784,41.185368],[-8.486811,41.185359]]"
1372645575620000201,B,,30,20000201,1372645575,A,False,"[[-8.626977,41.151816],[-8.626302,41.152248],[-8.62614,41.152518],[-8.628084,41.152491],[-8.630955,41.152698],[-8.632224,41.152743],[-8.633907,41.152572],[-8.636715,41.152662],[-8.638659,41.153238],[-8.637948,41.154768],[-8.636985,41.156703],[-8.636463,41.157945],[-8.638317,41.158287],[-8.640504,41.158647],[-8.641026,41.158629],[-8.641044,41.158611],[-8.641053,41.158611],[-8.641053,41.15862],[-8.641188,41.158098],[-8.641503,41.157063],[-8.640738,41.156406],[-8.638983,41.156037],[-8.637534,41.155803],[-8.636976,41.15673],[-8.636148,41.158341],[-8.635239,41.158944],[-8.633412,41.158674]]"
1372645298620000307,B,,57,20000307,1372645298,A,False,"[[-8.610966,41.145651],[-8.610948,41.145705],[-8.610516,41.146101],[-8.609076,41.14683],[-8.609517,41.14755],[-8.611335,41.147766],[-8.61147,41.14692],[-8.611542,41.146362],[-8.611569,41.146182],[-8.61084,41.145903],[-8.610921,41.145309],[-8.61093,41.145309],[-8.61093,41.145318],[-8.61093,41.145309],[-8.610831,41.144787],[-8.610273,41.143257],[-8.608626,41.143131],[-8.607798,41.142735],[-8.605422,41.142888],[-8.604414,41.143914],[-8.602056,41.142762],[-8.601552,41.140296],[-8.601318,41.137569],[-8.601435,41.137452],[-8.601867,41.136768],[-8.602398,41.134572],[-8.599707,41.132979],[-8.598375,41.132412],[-8.597097,41.131008],[-8.597718,41.129811],[-8.598141,41.127615],[-8.598519,41.125338],[-8.598537,41.123385],[-8.599914,41.121198],[-8.601543,41.120109],[-8.60436,41.120073],[-8.606376,41.119875],[-8.606475,41.118093],[-8.606727,41.116005],[-8.606466,41.115303],[-8.605377,41.115636],[-8.604126,41.116167],[-8.603613,41.116275],[-8.603622,41.116275],[-8.603505,41.116203],[-8.603514,41.116203],[-8.603523,41.116212],[-8.603523,41.116212],[-8.603514,41.116212],[-8.603514,41.116212],[-8.603523,41.116221]]"
1372641453620000010,B,,51,20000010,1372641453,A,False,"[[-8.621082,41.16105],[-8.621037,41.16114],[-8.620236,41.161752],[-8.618751,41.162445],[-8.616672,41.1624],[-8.614368,41.162112],[-8.612307,41.161842],[-8.611578,41.161743],[-8.610516,41.161608],[-8.609841,41.160996],[-8.610039,41.159349],[-8.610066,41.158017],[-8.610021,41.157567],[-8.609985,41.157576],[-8.609949,41.157567],[-8.60994,41.157576]]"
1372644692620000173,C,,,20000173,1372644692,A,False,"[[-8.598186,41.145633]]"
